index,width,height,unique,blur,mean,min,max,stdv,file_size,contrast
3533,640,480,234,356.8353,66.6779,0.0000,237.0000,57.4561,26936,1.0000
3534,640,480,256,566.0956,73.5916,0.0000,255.0000,81.9937,28406,1.0000
3535,640,480,256,279.1620,95.9853,0.0000,255.0000,76.2088,33234,1.0000
3536,640,480,232,375.2858,69.9948,0.0000,239.0000,57.3272,28018,1.0000
3537,640,480,256,280.3070,101.2456,0.0000,255.0000,75.7989,33602,1.0000
3538,640,480,256,215.1401,92.4545,0.0000,255.0000,75.7655,31351,1.0000
3539,640,480,230,271.3185,67.3117,0.0000,234.0000,56.7378,26160,1.0000
3540,640,480,256,464.9691,80.7089,0.0000,255.0000,71.0182,31484,1.0000
3541,640,480,256,260.5995,81.3093,0.0000,255.0000,75.6283,31751,1.0000
3542,640,480,234,343.3105,59.1785,0.0000,235.0000,56.5449,25886,1.0000
3543,640,480,256,395.3096,66.0816,0.0000,255.0000,69.5137,27557,1.0000
3544,640,480,256,240.1486,72.8648,0.0000,255.0000,74.6854,29569,1.0000
3545,640,480,233,418.3181,61.8843,0.0000,239.0000,55.3262,27139,1.0000
3546,640,480,256,371.3917,68.8650,0.0000,255.0000,71.4366,27965,1.0000
3547,640,480,256,229.4464,75.9029,0.0000,255.0000,76.1351,29678,1.0000
3548,640,480,256,554.4120,73.8728,0.0000,255.0000,80.3089,24699,1.0000
3549,640,480,256,581.2683,79.4168,0.0000,255.0000,80.0268,26332,1.0000
3550,640,480,256,351.5470,86.6356,0.0000,255.0000,85.4429,26780,1.0000
3551,640,480,256,582.0132,80.2745,0.0000,255.0000,76.2212,28092,1.0000
3552,640,480,256,216.9767,74.2945,0.0000,255.0000,70.5268,21760,1.0000
3553,640,480,256,397.1280,88.2056,0.0000,255.0000,82.3649,28702,1.0000
3554,640,480,256,446.1811,94.0219,0.0000,255.0000,81.2067,30831,1.0000
3555,640,480,256,712.2654,90.8904,0.0000,255.0000,72.6772,32546,1.0000
3556,640,480,256,495.5406,100.4504,0.0000,255.0000,79.1929,33349,1.0000
3557,640,480,232,532.7143,72.7895,0.0000,232.0000,58.1887,28393,1.0000
3558,640,480,256,196.7858,81.0130,0.0000,255.0000,76.2597,23219,1.0000
3559,640,480,256,722.9131,93.1286,0.0000,255.0000,69.6903,33934,1.0000
3560,640,480,256,511.3556,103.2669,0.0000,255.0000,76.4181,35276,1.0000
3561,640,480,233,528.4143,74.5603,0.0000,238.0000,55.7585,29590,1.0000
3562,640,480,256,713.7729,92.8409,0.0000,255.0000,67.5631,34362,1.0000
3563,640,480,256,519.5857,103.1155,0.0000,255.0000,73.0181,37581,1.0000
3564,640,480,226,511.4914,74.2825,0.0000,227.0000,52.9313,30665,1.0000
3565,640,480,226,175.7780,59.6245,0.0000,228.0000,56.5383,18994,1.0000
3566,640,480,256,535.8588,76.0360,0.0000,255.0000,69.5146,30942,1.0000
3567,640,480,233,402.4580,60.9003,0.0000,238.0000,55.6333,26853,1.0000
3568,640,480,226,531.8130,73.5653,0.0000,225.0000,52.8747,31081,1.0000
3569,640,480,256,714.1702,95.4030,0.0000,255.0000,66.7797,35939,1.0000
3570,640,480,227,518.4105,76.3852,0.0000,230.0000,53.4636,31460,1.0000
3571,640,480,256,674.8499,94.7909,0.0000,255.0000,65.8056,36254,1.0000
3572,640,480,256,658.5514,94.8502,0.0000,255.0000,65.5024,36144,1.0000
3573,640,480,226,478.1110,75.9082,0.0000,232.0000,52.4485,31602,1.0000
3574,640,480,256,699.4869,98.1375,0.0000,255.0000,67.1597,36128,1.0000
3575,640,480,256,431.9834,109.3118,0.0000,255.0000,73.7919,37786,1.0000
3576,640,480,228,509.2393,78.7551,0.0000,234.0000,53.9313,31254,1.0000
3577,640,480,256,682.4948,99.5885,0.0000,255.0000,67.7110,34962,1.0000
3578,640,480,256,399.5940,110.5540,0.0000,255.0000,73.9887,35572,1.0000
3579,640,480,229,497.0369,79.7137,0.0000,231.0000,54.1911,30571,1.0000
3580,640,480,256,648.2512,95.1148,0.0000,255.0000,66.3364,34206,1.0000
3581,640,480,256,434.0815,105.1465,0.0000,255.0000,72.5448,35932,1.0000
3582,640,480,231,479.5702,76.1329,0.0000,231.0000,53.1265,29940,1.0000
3583,640,480,227,182.0182,59.8906,0.0000,228.0000,57.4894,19024,1.0000
3584,640,480,233,397.2129,60.8333,0.0000,234.0000,57.3218,26345,1.0000
3585,640,480,256,396.0107,103.6402,0.0000,255.0000,73.2749,34707,1.0000
3586,640,480,232,453.7299,75.1600,0.0000,238.0000,53.8987,29110,1.0000
3587,640,480,256,422.5340,101.0312,0.0000,255.0000,74.4579,33366,1.0000
3588,640,480,256,476.3476,85.3265,0.0000,255.0000,68.5985,30201,1.0000
3589,640,480,232,379.4103,68.3799,0.0000,234.0000,55.0042,26413,1.0000
3590,640,480,256,311.1895,90.2365,0.0000,255.0000,73.3983,31350,1.0000
3591,640,480,232,336.8285,66.3342,0.0000,237.0000,54.3828,25528,1.0000
3592,640,480,256,326.6227,91.7249,0.0000,255.0000,73.1436,31865,1.0000
3593,640,480,256,278.9946,88.4070,0.0000,255.0000,73.9912,30421,1.0000
3594,640,480,256,227.1425,107.9205,0.0000,255.0000,68.6274,31000,1.0000
3595,640,480,256,316.8042,80.6010,0.0000,255.0000,87.7018,29664,1.0000
3596,640,480,232,309.1146,65.0371,0.0000,235.0000,54.9776,24687,1.0000
3597,640,480,256,362.3399,79.5392,0.0000,255.0000,68.7058,27885,1.0000
3598,640,480,233,308.8702,63.8625,0.0000,233.0000,55.1134,24398,1.0000
3599,640,480,233,326.4824,63.4869,0.0000,238.0000,55.5412,24069,1.0000
3600,640,480,256,355.7993,76.0384,0.0000,255.0000,69.6869,26650,1.0000
3601,640,480,256,283.4189,82.8321,0.0000,255.0000,75.0033,28496,1.0000
3602,640,480,223,229.7161,78.9438,0.0000,222.0000,50.8150,25112,1.0000
3603,640,480,256,237.5221,78.3151,0.0000,255.0000,75.3946,30312,1.0000
3604,640,480,256,330.4449,73.4148,0.0000,255.0000,70.1030,25680,1.0000
3605,640,480,256,257.9427,79.8575,0.0000,255.0000,75.2954,27362,1.0000
3606,640,480,256,249.0538,79.0205,0.0000,255.0000,76.0786,26853,1.0000
3607,640,480,236,310.5414,58.1936,0.0000,242.0000,57.0113,22320,1.0000
3608,640,480,256,238.7998,76.4965,0.0000,255.0000,75.8069,25877,1.0000
3609,640,480,256,412.7475,72.4299,0.0000,255.0000,71.5401,25017,1.0000
3610,640,480,234,331.9026,58.0638,0.0000,240.0000,57.2845,21828,1.0000
3611,640,480,256,382.5836,68.5895,0.0000,255.0000,71.4374,23968,1.0000
3612,640,480,256,408.9859,72.8912,0.0000,255.0000,78.8001,22494,1.0000
3613,640,480,256,302.9898,79.3948,0.0000,255.0000,84.7323,22448,1.0000
3614,640,480,256,228.1733,101.8667,0.0000,255.0000,67.9134,29326,1.0000
3615,640,480,256,354.1330,72.3808,0.0000,255.0000,77.3960,22663,1.0000
3616,640,480,256,258.1739,79.1898,0.0000,255.0000,83.6759,22753,1.0000
3617,640,480,256,282.2437,85.1655,0.0000,255.0000,83.3646,23908,1.0000
3618,640,480,229,288.3438,62.2584,0.0000,234.0000,61.6306,20846,1.0000
3619,640,480,256,316.9901,90.3035,0.0000,255.0000,82.6440,25746,1.0000
3620,640,480,256,402.2416,85.1049,0.0000,255.0000,75.5270,26411,1.0000
3621,640,480,227,317.5102,68.2251,0.0000,230.0000,60.5038,22980,1.0000
3622,640,480,256,672.9249,86.6113,0.0000,255.0000,78.4239,32754,1.0000
3623,640,480,256,428.5736,68.2606,0.0000,255.0000,70.4003,28350,1.0000
3624,640,480,256,245.5641,75.0713,0.0000,255.0000,75.2742,30059,1.0000
3625,640,480,256,374.5534,83.3733,0.0000,255.0000,71.3405,26557,1.0000
3626,640,480,256,362.5250,93.9276,0.0000,255.0000,63.3608,29058,1.0000
3627,640,480,256,434.6965,83.9238,0.0000,255.0000,70.1804,27340,1.0000
3628,640,480,256,346.0014,92.2564,0.0000,255.0000,76.5878,29380,1.0000
3629,640,480,224,313.8451,67.2706,0.0000,223.0000,56.1641,23845,1.0000
3630,640,480,226,315.8227,68.4584,0.0000,227.0000,55.5826,24133,1.0000
3631,640,480,256,345.6410,95.0151,0.0000,255.0000,74.2019,30438,1.0000
3632,640,480,223,312.9677,69.3333,0.0000,222.0000,54.4175,24482,1.0000
3633,640,480,256,443.8133,89.1432,0.0000,255.0000,66.8691,28796,1.0000
3634,640,480,256,427.6448,90.5878,0.0000,255.0000,65.8747,29170,1.0000
3635,640,480,224,312.4383,72.6048,0.0000,226.0000,52.7314,25468,1.0000
3636,640,480,256,432.0813,91.7868,0.0000,255.0000,64.9066,29427,1.0000
3637,640,480,225,311.9936,73.5394,0.0000,227.0000,51.9563,25629,1.0000
3638,640,480,227,293.6695,75.3254,0.0000,228.0000,50.8149,25160,1.0000
3639,640,480,256,318.9413,101.6821,0.0000,255.0000,69.7456,32323,1.0000
3640,640,480,256,403.9418,92.5355,0.0000,255.0000,63.6971,29895,1.0000
3641,640,480,224,295.3634,74.1367,0.0000,224.0000,51.0004,26071,1.0000
3642,640,480,256,382.4694,92.5760,0.0000,255.0000,63.3544,29572,1.0000
3643,640,480,224,274.5847,74.1523,0.0000,224.0000,50.7128,25788,1.0000
3644,640,480,237,321.2343,58.4509,0.0000,237.0000,58.9020,24121,1.0000
3645,640,480,256,348.9079,91.8786,0.0000,255.0000,63.3429,28898,1.0000
3646,640,480,256,257.9110,100.6746,0.0000,255.0000,68.8862,31393,1.0000
3647,640,480,222,274.1884,75.0224,0.0000,222.0000,51.1697,25764,1.0000
3648,640,480,256,388.4218,94.0037,0.0000,255.0000,63.9616,29455,1.0000
3649,640,480,256,261.8799,104.0192,0.0000,255.0000,70.2056,31917,1.0000
3650,640,480,256,269.1436,99.7238,0.0000,255.0000,70.1715,30697,1.0000
3651,640,480,221,269.3340,75.2679,0.0000,220.0000,51.1666,25651,1.0000
3652,640,480,256,432.7221,94.6557,0.0000,255.0000,64.1674,29800,1.0000
3653,640,480,256,309.2689,104.6488,0.0000,255.0000,70.3654,32266,1.0000
3654,640,480,221,296.4124,75.7846,0.0000,221.0000,51.3348,25981,1.0000
3655,640,480,256,325.5978,103.7066,0.0000,255.0000,70.3390,32226,1.0000
3656,640,480,229,261.0845,73.3800,0.0000,232.0000,52.0088,24292,1.0000
3657,640,480,256,319.9532,102.1156,0.0000,255.0000,71.3476,32227,1.0000
3658,640,480,225,326.7585,74.6461,0.0000,232.0000,52.6712,26089,1.0000
3659,640,480,256,295.1702,101.5791,0.0000,255.0000,71.6290,31291,1.0000
3660,640,480,224,300.7433,74.2440,0.0000,227.0000,52.8715,25205,1.0000
3661,640,480,224,293.5434,71.8790,0.0000,237.0000,53.7787,24835,1.0000
3662,640,480,256,229.2468,77.9919,0.0000,255.0000,78.7305,29523,1.0000
3663,640,480,238,321.1534,56.9162,0.0000,237.0000,59.2640,24180,1.0000
3664,640,480,256,355.0025,80.2906,0.0000,255.0000,69.4460,25835,1.0000
3665,640,480,256,251.3830,88.9430,0.0000,255.0000,76.0787,27496,1.0000
3666,640,480,227,244.7769,64.3186,0.0000,228.0000,55.5374,22302,1.0000
3667,640,480,256,313.9479,74.8301,0.0000,255.0000,70.1987,23844,1.0000
3668,640,480,256,228.6398,82.8063,0.0000,255.0000,76.9762,25405,1.0000
3669,640,480,256,303.4698,96.7670,0.0000,255.0000,71.7370,30199,1.0000
3670,640,480,227,214.2778,58.6087,0.0000,227.0000,57.3844,19768,1.0000
3671,640,480,256,271.3356,71.6910,0.0000,255.0000,71.7638,22502,1.0000
3672,640,480,256,193.6492,78.8645,0.0000,255.0000,77.9678,23432,1.0000
3673,640,480,256,268.8889,68.7865,0.0000,255.0000,71.6757,21964,1.0000
3674,640,480,256,292.2128,102.1440,0.0000,255.0000,64.4080,29669,1.0000
3675,640,480,256,201.7521,112.7661,0.0000,255.0000,69.9785,31171,1.0000
3676,640,480,256,385.6007,101.5279,0.0000,255.0000,64.8672,30988,1.0000
3677,640,480,256,248.8970,112.0804,0.0000,255.0000,70.4705,32558,1.0000
3678,640,480,256,231.7523,106.0559,0.0000,255.0000,68.5672,32134,1.0000
3679,640,480,256,377.9297,94.4843,0.0000,255.0000,63.2527,31481,1.0000
3680,640,480,256,289.6409,102.8436,0.0000,255.0000,68.1611,34277,1.0000
3681,640,480,227,314.7546,75.7779,0.0000,227.0000,50.7575,27223,1.0000
3682,640,480,256,380.4381,94.7712,0.0000,255.0000,63.4116,31395,1.0000
3683,640,480,256,288.7172,103.1772,0.0000,255.0000,68.3367,34172,1.0000
3684,640,480,227,318.8267,75.9920,0.0000,233.0000,50.8996,27165,1.0000
3685,640,480,256,407.5180,94.5655,0.0000,255.0000,64.1347,31236,1.0000
3686,640,480,256,270.6552,94.3877,0.0000,255.0000,71.2209,29653,1.0000
3687,640,480,256,305.1439,101.1990,0.0000,255.0000,69.9609,32166,1.0000
3688,640,480,227,302.2322,73.9898,0.0000,232.0000,51.6924,25644,1.0000
3689,640,480,256,345.8051,92.5165,0.0000,255.0000,64.5076,29282,1.0000
3690,640,480,256,341.5866,92.5239,0.0000,255.0000,64.4171,29279,1.0000
3691,640,480,226,260.5751,74.1254,0.0000,227.0000,51.6131,25403,1.0000
3692,640,480,227,254.3353,69.4625,0.0000,231.0000,52.7289,23290,1.0000
3693,640,480,256,325.0985,88.9988,0.0000,255.0000,65.9805,27989,1.0000
3694,640,480,227,245.8618,71.3138,0.0000,229.0000,52.8701,24377,1.0000
3695,640,480,256,259.9431,93.8661,0.0000,255.0000,73.3800,29119,1.0000
3696,640,480,256,269.1848,82.1449,0.0000,255.0000,66.6013,25780,1.0000
3697,640,480,226,220.2425,65.9304,0.0000,225.0000,53.4185,22466,1.0000
3698,640,480,256,265.8701,83.1135,0.0000,255.0000,66.3145,25670,1.0000
3699,640,480,256,330.4167,87.0630,0.0000,255.0000,65.6597,27259,1.0000
3700,640,480,230,215.2711,66.6884,0.0000,236.0000,53.1639,22347,1.0000
3701,640,480,227,218.0779,65.7384,0.0000,230.0000,53.3786,22423,1.0000
3702,640,480,256,532.4691,87.8914,0.0000,255.0000,71.0210,32711,1.0000
3703,640,480,256,284.1028,96.4032,0.0000,255.0000,75.4020,33244,1.0000
3704,640,480,256,266.2102,83.6715,0.0000,255.0000,66.0239,25927,1.0000
3705,640,480,256,318.7873,87.0830,0.0000,255.0000,65.9853,27483,1.0000
3706,640,480,256,247.9259,95.5949,0.0000,255.0000,71.7997,30201,1.0000
3707,640,480,225,243.0025,69.7866,0.0000,226.0000,52.8659,23912,1.0000
3708,640,480,228,231.9921,67.6205,0.0000,229.0000,53.6239,23166,1.0000
3709,640,480,256,231.2816,89.8109,0.0000,255.0000,73.7539,28587,1.0000
3710,640,480,227,227.2122,65.5282,0.0000,228.0000,54.3297,22902,1.0000
3711,640,480,228,263.7423,69.8501,0.0000,230.0000,52.6327,23561,1.0000
3712,640,480,227,220.1196,62.8190,0.0000,229.0000,54.9836,21939,1.0000
3713,640,480,256,259.7043,73.6658,0.0000,255.0000,69.3195,23499,1.0000
3714,640,480,228,203.7933,59.0209,0.0000,232.0000,55.5385,20530,1.0000
3715,640,480,256,212.5515,82.5979,0.0000,255.0000,76.3812,25829,1.0000
3716,640,480,256,269.2791,72.7050,0.0000,255.0000,70.6565,23147,1.0000
3717,640,480,256,193.5323,80.2398,0.0000,255.0000,76.9646,24446,1.0000
3718,640,480,256,211.9139,82.5811,0.0000,255.0000,78.2770,24094,1.0000
3719,640,480,225,225.3850,59.6714,0.0000,228.0000,57.3904,20042,1.0000
3720,640,480,256,190.6070,82.6140,0.0000,255.0000,78.2927,24158,1.0000
3721,640,480,228,205.8202,59.6840,0.0000,229.0000,57.4060,20008,1.0000
3722,640,480,234,497.4107,72.2229,0.0000,241.0000,55.4314,30364,1.0000
3723,640,480,256,435.0242,81.1880,0.0000,255.0000,77.9723,26435,1.0000
3724,640,480,231,326.6320,65.0665,0.0000,242.0000,62.3852,23100,1.0000
3725,640,480,256,320.7255,95.2245,0.0000,255.0000,82.6108,29032,1.0000
3726,640,480,256,419.6376,90.9425,0.0000,255.0000,73.7255,28611,1.0000
3727,640,480,256,318.3062,99.9505,0.0000,255.0000,80.2990,29889,1.0000
3728,640,480,228,256.9479,67.6269,0.0000,229.0000,53.4767,22701,1.0000
3729,640,480,256,329.0558,105.2001,0.0000,255.0000,79.1890,30744,1.0000
3730,640,480,227,331.5905,76.1413,0.0000,235.0000,57.7649,25742,1.0000
3731,640,480,256,333.2401,108.0232,0.0000,255.0000,76.9332,31857,1.0000
3732,640,480,256,336.4163,112.7067,0.0000,255.0000,75.2292,32179,1.0000
3733,640,480,228,348.2923,81.6521,0.0000,236.0000,55.1430,26817,1.0000
3734,640,480,256,355.6508,98.8066,0.0000,255.0000,66.6684,29564,1.0000
3735,640,480,256,300.9882,79.6582,0.0000,255.0000,68.0803,25051,1.0000
3736,640,480,256,537.9592,96.4105,0.0000,255.0000,66.3753,32602,1.0000
3737,640,480,234,448.5970,77.3452,0.0000,234.0000,53.2273,28243,1.0000
3738,640,480,256,415.7081,95.8967,0.0000,255.0000,65.3313,29492,1.0000
3739,640,480,256,316.7450,105.1289,0.0000,255.0000,71.1447,31763,1.0000
3740,640,480,256,381.4306,104.1432,0.0000,255.0000,74.0146,36684,1.0000
3741,640,480,256,255.8787,86.9706,0.0000,255.0000,73.8339,27653,1.0000
3742,640,480,256,421.5618,94.1269,0.0000,255.0000,64.7982,29287,1.0000
3743,640,480,256,322.6290,103.1287,0.0000,255.0000,70.5650,31735,1.0000
3744,640,480,256,372.1899,94.0147,0.0000,255.0000,64.5534,28556,1.0000
3745,640,480,225,273.5939,75.3433,0.0000,224.0000,51.6675,24833,1.0000
3746,640,480,256,306.7659,103.3275,0.0000,255.0000,70.0293,31306,1.0000
3747,640,480,256,435.8736,93.0008,0.0000,255.0000,64.8900,29029,1.0000
3748,640,480,256,343.4361,101.8216,0.0000,255.0000,70.5751,31648,1.0000
3749,640,480,256,403.1267,92.8431,0.0000,255.0000,64.2782,29013,1.0000
3750,640,480,256,410.5958,90.5095,0.0000,255.0000,64.4674,29436,1.0000
3751,640,480,256,317.7589,99.1489,0.0000,255.0000,70.1029,32043,1.0000
3752,640,480,225,293.6733,72.5121,0.0000,224.0000,51.6096,25636,1.0000
3753,640,480,256,357.6945,87.7123,0.0000,255.0000,65.0457,28326,1.0000
3754,640,480,256,283.4659,96.1483,0.0000,255.0000,70.7392,30897,1.0000
3755,640,480,225,260.3502,70.2851,0.0000,225.0000,52.0540,24690,1.0000
3756,640,480,256,341.5746,86.3949,0.0000,255.0000,65.2664,27870,1.0000
3757,640,480,256,390.5036,108.6850,0.0000,255.0000,73.3450,37277,1.0000
3758,640,480,256,245.0500,82.2755,0.0000,255.0000,74.7606,26266,1.0000
3759,640,480,235,567.6047,78.8838,0.0000,238.0000,54.5684,32308,1.0000
3760,640,480,256,398.3711,90.2928,0.0000,255.0000,65.3487,29109,1.0000
3761,640,480,223,272.1646,72.2925,0.0000,224.0000,52.2875,25308,1.0000
3762,640,480,223,279.0842,66.7694,0.0000,223.0000,53.8029,23753,1.0000
3763,640,480,256,366.1637,82.9520,0.0000,255.0000,67.3151,27615,1.0000
3764,640,480,224,255.7989,66.4224,0.0000,224.0000,53.8684,24078,1.0000
3765,640,480,256,395.1945,82.9030,0.0000,255.0000,67.1959,27302,1.0000
3766,640,480,256,337.2767,79.1688,0.0000,255.0000,67.7675,26759,1.0000
3767,640,480,223,237.9735,63.4259,0.0000,227.0000,54.2333,23234,1.0000
3768,640,480,256,365.7521,78.8587,0.0000,255.0000,67.9373,26571,1.0000
3769,640,480,256,270.0396,87.3385,0.0000,255.0000,74.6683,29479,1.0000
3770,640,480,256,253.7056,76.8496,0.0000,255.0000,70.4442,22952,1.0000
3771,640,480,229,229.7504,62.8324,0.0000,234.0000,54.3228,22880,1.0000
3772,640,480,256,346.5317,78.0278,0.0000,255.0000,69.6455,26276,1.0000
3773,640,480,256,245.4914,86.4765,0.0000,255.0000,76.4465,28845,1.0000
3774,640,480,226,253.0148,62.4663,0.0000,230.0000,55.7692,22823,1.0000
3775,640,480,256,334.7412,77.3695,0.0000,255.0000,69.6755,26421,1.0000
3776,640,480,256,241.1848,85.7912,0.0000,255.0000,76.5625,28872,1.0000
3777,640,480,256,203.6814,84.3086,0.0000,255.0000,76.4753,24397,1.0000
3778,640,480,256,486.9727,107.7402,0.0000,255.0000,74.5381,36325,1.0000
3779,640,480,224,243.8389,61.9476,0.0000,226.0000,55.7712,22918,1.0000
3780,640,480,256,389.2271,104.3042,0.0000,255.0000,73.9897,36923,1.0000
3781,640,480,256,234.3954,94.0456,0.0000,255.0000,77.4134,29404,1.0000
3782,640,480,224,240.3841,67.4179,0.0000,224.0000,56.0139,23609,1.0000
3783,640,480,256,242.7834,98.6195,0.0000,255.0000,76.1948,30305,1.0000
3784,640,480,224,243.2366,70.6757,0.0000,224.0000,55.2196,24277,1.0000
3785,640,480,224,253.1583,72.9231,0.0000,223.0000,54.6510,24765,1.0000
3786,640,480,256,253.3083,96.8668,0.0000,255.0000,76.5316,30103,1.0000
3787,640,480,225,254.4971,69.4157,0.0000,225.0000,55.4627,24263,1.0000
3788,640,480,256,383.9280,84.0513,0.0000,255.0000,69.8959,27440,1.0000
3789,640,480,256,247.6873,91.1919,0.0000,255.0000,77.5759,28898,1.0000
3790,640,480,227,255.8371,65.3742,0.0000,236.0000,56.1728,23347,1.0000
3791,640,480,256,340.1783,81.3311,0.0000,255.0000,70.2975,26745,1.0000
3792,640,480,256,224.1252,90.7857,0.0000,255.0000,77.6610,28645,1.0000
3793,640,480,225,241.0995,68.1814,0.0000,232.0000,55.7055,23843,1.0000
3794,640,480,256,345.4616,88.4395,0.0000,255.0000,68.8798,28055,1.0000
3795,640,480,256,231.6142,98.7946,0.0000,255.0000,76.0644,30273,1.0000
3796,640,480,256,197.1268,82.4654,0.0000,255.0000,76.6048,23669,1.0000
3797,640,480,256,242.2624,101.2558,0.0000,255.0000,75.3897,30575,1.0000
3798,640,480,256,624.8209,83.3865,0.0000,255.0000,67.7203,33459,1.0000
3799,640,480,256,357.0617,92.5676,0.0000,255.0000,73.9908,35513,1.0000
3800,640,480,256,360.9180,94.0316,0.0000,255.0000,67.3892,29263,1.0000
3801,640,480,224,251.1629,75.2266,0.0000,241.0000,53.9531,25288,1.0000
3802,640,480,226,182.2774,60.2277,0.0000,225.0000,56.4559,19346,1.0000
3803,640,480,256,243.9542,104.6924,0.0000,255.0000,74.2693,31230,1.0000
3804,640,480,256,355.2789,89.2977,0.0000,255.0000,68.5025,28431,1.0000
3805,640,480,256,234.4837,99.7522,0.0000,255.0000,75.5761,30592,1.0000
3806,640,480,256,342.2062,86.5312,0.0000,255.0000,69.2065,28001,1.0000
3807,640,480,256,338.2285,84.1864,0.0000,255.0000,69.6481,27334,1.0000
3808,640,480,256,229.7574,94.0369,0.0000,255.0000,76.9334,29367,1.0000
3809,640,480,225,239.9193,67.3949,0.0000,236.0000,55.7361,23603,1.0000
3810,640,480,256,235.2755,94.1977,0.0000,255.0000,76.8300,29576,1.0000
3811,640,480,256,231.2644,94.4061,0.0000,255.0000,76.7877,29490,1.0000
3812,640,480,227,243.9558,67.6420,0.0000,229.0000,55.6213,23691,1.0000
3813,640,480,256,341.1915,83.0734,0.0000,255.0000,69.8163,27133,1.0000
3814,640,480,256,161.9078,76.0741,0.0000,255.0000,76.8337,21869,1.0000
3815,640,480,256,346.1116,89.5379,0.0000,255.0000,68.4580,28517,1.0000
3816,640,480,225,242.5710,71.6486,0.0000,234.0000,54.8144,24605,1.0000
3817,640,480,256,337.2271,90.7388,0.0000,255.0000,68.0782,28553,1.0000
3818,640,480,256,827.0403,97.6370,0.0000,255.0000,74.8973,36412,1.0000
3819,640,480,256,495.6114,107.4438,0.0000,255.0000,80.4424,36186,1.0000
3820,640,480,256,588.6495,78.5926,0.0000,255.0000,68.4182,32034,1.0000
3821,640,480,230,444.9865,62.9550,0.0000,239.0000,54.7631,28046,1.0000
3822,640,480,256,241.0177,103.2938,0.0000,255.0000,74.5891,31011,1.0000
3823,640,480,225,241.4134,74.0072,0.0000,228.0000,54.1504,25010,1.0000
3824,640,480,223,247.2630,75.1624,0.0000,226.0000,53.7224,25276,1.0000
3825,640,480,256,381.8603,95.9993,0.0000,255.0000,66.4368,29728,1.0000
3826,640,480,256,222.3792,71.0591,0.0000,255.0000,73.7982,20314,1.0000
3827,640,480,224,263.9290,76.8247,0.0000,227.0000,53.2001,25759,1.0000
3828,640,480,256,402.8272,101.1617,0.0000,255.0000,64.5125,30715,1.0000
3829,640,480,256,403.9467,101.4093,0.0000,255.0000,64.4309,30755,1.0000
3830,640,480,256,256.4912,113.0478,0.0000,255.0000,70.8149,32422,1.0000
3831,640,480,256,213.1123,100.5250,0.0000,255.0000,63.0922,26502,1.0000
3832,640,480,220,151.9926,80.4309,0.0000,223.0000,50.4993,23034,1.0000
3833,640,480,256,240.8575,110.2457,0.0000,255.0000,69.5561,31983,1.0000
3834,640,480,226,276.7921,79.8371,0.0000,228.0000,51.0641,26005,1.0000
3835,640,480,228,268.3738,80.4035,0.0000,231.0000,50.7775,26045,1.0000
3836,640,480,256,349.8485,98.5766,0.0000,255.0000,63.1003,29747,1.0000
3837,640,480,224,252.5893,78.9195,0.0000,223.0000,50.5221,25734,1.0000
3838,640,480,225,164.9599,56.8800,0.0000,227.0000,59.0437,17570,1.0000
3839,640,480,78,61.5445,13.5695,0.0000,80.0000,12.6310,16124,1.0000
3840,640,480,79,60.1297,13.5453,0.0000,82.0000,13.0488,15950,1.0000
3841,640,480,95,91.6093,16.1759,0.0000,96.0000,15.7429,18993,1.0000
3842,640,480,64,39.9163,10.9138,0.0000,65.0000,10.4014,13768,1.0000
3843,640,480,66,39.5633,10.7859,0.0000,65.0000,10.9164,13276,1.0000
3844,640,480,211,148.8206,14.6028,0.0000,255.0000,16.5439,16966,1.0000
3845,640,480,96,91.6462,15.4696,0.0000,95.0000,16.9197,17824,1.0000
3846,640,480,65,38.7459,10.4561,0.0000,64.0000,11.1617,12940,1.0000
3847,640,480,79,58.1667,12.5226,0.0000,78.0000,13.9210,14788,1.0000
3848,640,480,78,55.9260,12.0828,0.0000,77.0000,13.7787,14290,1.0000
3849,640,480,65,36.5234,9.8022,0.0000,66.0000,10.9585,12484,1.0000
3850,640,480,76,51.6356,11.1125,0.0000,77.0000,13.3182,13588,1.0000
3851,640,480,217,203.1704,17.4380,0.0000,255.0000,19.7914,19983,1.0000
3852,640,480,61,31.9994,9.0576,0.0000,61.0000,10.5912,11849,1.0000
3853,640,480,140,110.2254,16.9322,0.0000,208.0000,14.2068,19258,1.0000
