__id,component_id,sum,count,mean_distance,min_distance,max_distance
3897,206,141.5419,144.0000,0.9829,0.9624,0.9952
3898,206,141.5419,144.0000,0.9829,0.9624,0.9952
3899,206,141.5419,144.0000,0.9829,0.9624,0.9952
3900,207,23.4987,24.0000,0.9791,0.9605,0.9943
3901,206,141.5419,144.0000,0.9829,0.9624,0.9952
3902,206,141.5419,144.0000,0.9829,0.9624,0.9952
3903,206,141.5419,144.0000,0.9829,0.9624,0.9952
3904,206,141.5419,144.0000,0.9829,0.9624,0.9952
3905,206,141.5419,144.0000,0.9829,0.9624,0.9952
3906,201,107.4371,110.0000,0.9767,0.9603,0.9892
3907,201,107.4371,110.0000,0.9767,0.9603,0.9892
3908,206,141.5419,144.0000,0.9829,0.9624,0.9952
3909,206,141.5419,144.0000,0.9829,0.9624,0.9952
3910,206,141.5419,144.0000,0.9829,0.9624,0.9952
3911,208,78.3590,80.0000,0.9795,0.9664,0.9923
3912,206,141.5419,144.0000,0.9829,0.9624,0.9952
3913,206,141.5419,144.0000,0.9829,0.9624,0.9952
3914,206,141.5419,144.0000,0.9829,0.9624,0.9952
3915,206,141.5419,144.0000,0.9829,0.9624,0.9952
3916,206,141.5419,144.0000,0.9829,0.9624,0.9952
3917,206,141.5419,144.0000,0.9829,0.9624,0.9952
3918,208,78.3590,80.0000,0.9795,0.9664,0.9923
3919,206,141.5419,144.0000,0.9829,0.9624,0.9952
3920,206,141.5419,144.0000,0.9829,0.9624,0.9952
3921,206,141.5419,144.0000,0.9829,0.9624,0.9952
3922,206,141.5419,144.0000,0.9829,0.9624,0.9952
3923,206,141.5419,144.0000,0.9829,0.9624,0.9952
3924,206,141.5419,144.0000,0.9829,0.9624,0.9952
3925,209,0.0000,0.0000,0.0000,0.0000,0.0000
3926,206,141.5419,144.0000,0.9829,0.9624,0.9952
3927,206,141.5419,144.0000,0.9829,0.9624,0.9952
3928,206,141.5419,144.0000,0.9829,0.9624,0.9952
3929,208,78.3590,80.0000,0.9795,0.9664,0.9923
3930,206,141.5419,144.0000,0.9829,0.9624,0.9952
3931,206,141.5419,144.0000,0.9829,0.9624,0.9952
3932,206,141.5419,144.0000,0.9829,0.9624,0.9952
3933,206,141.5419,144.0000,0.9829,0.9624,0.9952
3934,207,23.4987,24.0000,0.9791,0.9605,0.9943
3935,207,23.4987,24.0000,0.9791,0.9605,0.9943
3936,206,141.5419,144.0000,0.9829,0.9624,0.9952
3937,207,23.4987,24.0000,0.9791,0.9605,0.9943
3938,207,23.4987,24.0000,0.9791,0.9605,0.9943
3939,207,23.4987,24.0000,0.9791,0.9605,0.9943
3940,210,43.0955,44.0000,0.9794,0.9636,0.9912
3941,210,43.0955,44.0000,0.9794,0.9636,0.9912
3942,208,78.3590,80.0000,0.9795,0.9664,0.9923
3943,201,107.4371,110.0000,0.9767,0.9603,0.9892
3944,201,107.4371,110.0000,0.9767,0.9603,0.9892
3945,210,43.0955,44.0000,0.9794,0.9636,0.9912
3946,210,43.0955,44.0000,0.9794,0.9636,0.9912
3947,210,43.0955,44.0000,0.9794,0.9636,0.9912
3948,211,19.7194,20.0000,0.9860,0.9766,0.9941
3949,211,19.7194,20.0000,0.9860,0.9766,0.9941
3950,211,19.7194,20.0000,0.9860,0.9766,0.9941
3951,211,19.7194,20.0000,0.9860,0.9766,0.9941
3952,211,19.7194,20.0000,0.9860,0.9766,0.9941
3953,208,78.3590,80.0000,0.9795,0.9664,0.9923
3954,212,47.2858,48.0000,0.9851,0.9711,0.9944
3955,212,47.2858,48.0000,0.9851,0.9711,0.9944
3956,212,47.2858,48.0000,0.9851,0.9711,0.9944
3957,212,47.2858,48.0000,0.9851,0.9711,0.9944
3958,212,47.2858,48.0000,0.9851,0.9711,0.9944
3959,212,47.2858,48.0000,0.9851,0.9711,0.9944
3960,208,78.3590,80.0000,0.9795,0.9664,0.9923
3961,213,62.3355,64.0000,0.9740,0.9601,0.9891
3962,214,37.0647,38.0000,0.9754,0.9607,0.9933
3963,214,37.0647,38.0000,0.9754,0.9607,0.9933
3964,215,0.0000,0.0000,0.0000,0.0000,0.0000
3965,212,47.2858,48.0000,0.9851,0.9711,0.9944
3966,212,47.2858,48.0000,0.9851,0.9711,0.9944
3967,212,47.2858,48.0000,0.9851,0.9711,0.9944
3968,212,47.2858,48.0000,0.9851,0.9711,0.9944
3969,212,47.2858,48.0000,0.9851,0.9711,0.9944
3970,212,47.2858,48.0000,0.9851,0.9711,0.9944
3971,210,43.0955,44.0000,0.9794,0.9636,0.9912
3972,210,43.0955,44.0000,0.9794,0.9636,0.9912
3973,210,43.0955,44.0000,0.9794,0.9636,0.9912
3974,210,43.0955,44.0000,0.9794,0.9636,0.9912
3975,210,43.0955,44.0000,0.9794,0.9636,0.9912
3976,210,43.0955,44.0000,0.9794,0.9636,0.9912
3977,216,31.3758,32.0000,0.9805,0.9684,0.9911
3978,208,78.3590,80.0000,0.9795,0.9664,0.9923
3979,216,31.3758,32.0000,0.9805,0.9684,0.9911
3980,216,31.3758,32.0000,0.9805,0.9684,0.9911
3981,217,3.9421,4.0000,0.9855,0.9855,0.9855
3982,217,3.9421,4.0000,0.9855,0.9855,0.9855
3983,216,31.3758,32.0000,0.9805,0.9684,0.9911
3984,216,31.3758,32.0000,0.9805,0.9684,0.9911
3985,208,78.3590,80.0000,0.9795,0.9664,0.9923
3986,218,74.2232,76.0000,0.9766,0.9601,0.9938
3987,218,74.2232,76.0000,0.9766,0.9601,0.9938
3988,218,74.2232,76.0000,0.9766,0.9601,0.9938
3989,218,74.2232,76.0000,0.9766,0.9601,0.9938
3990,218,74.2232,76.0000,0.9766,0.9601,0.9938
3991,218,74.2232,76.0000,0.9766,0.9601,0.9938
3992,218,74.2232,76.0000,0.9766,0.9601,0.9938
3993,218,74.2232,76.0000,0.9766,0.9601,0.9938
3994,218,74.2232,76.0000,0.9766,0.9601,0.9938
3995,218,74.2232,76.0000,0.9766,0.9601,0.9938
3996,218,74.2232,76.0000,0.9766,0.9601,0.9938
3997,208,78.3590,80.0000,0.9795,0.9664,0.9923
3998,218,74.2232,76.0000,0.9766,0.9601,0.9938
3999,218,74.2232,76.0000,0.9766,0.9601,0.9938
4000,219,44.8226,46.0000,0.9744,0.9604,0.9905
4001,219,44.8226,46.0000,0.9744,0.9604,0.9905
4002,218,74.2232,76.0000,0.9766,0.9601,0.9938
4003,218,74.2232,76.0000,0.9766,0.9601,0.9938
4004,218,74.2232,76.0000,0.9766,0.9601,0.9938
4005,218,74.2232,76.0000,0.9766,0.9601,0.9938
4006,218,74.2232,76.0000,0.9766,0.9601,0.9938
4007,218,74.2232,76.0000,0.9766,0.9601,0.9938
4008,216,31.3758,32.0000,0.9805,0.9684,0.9911
4009,216,31.3758,32.0000,0.9805,0.9684,0.9911
4010,216,31.3758,32.0000,0.9805,0.9684,0.9911
4011,220,94.0831,96.0000,0.9800,0.9617,0.9961
4012,220,94.0831,96.0000,0.9800,0.9617,0.9961
4013,220,94.0831,96.0000,0.9800,0.9617,0.9961
4014,208,78.3590,80.0000,0.9795,0.9664,0.9923
4015,220,94.0831,96.0000,0.9800,0.9617,0.9961
4016,220,94.0831,96.0000,0.9800,0.9617,0.9961
4017,220,94.0831,96.0000,0.9800,0.9617,0.9961
4018,220,94.0831,96.0000,0.9800,0.9617,0.9961
4019,219,44.8226,46.0000,0.9744,0.9604,0.9905
4020,208,78.3590,80.0000,0.9795,0.9664,0.9923
4021,213,62.3355,64.0000,0.9740,0.9601,0.9891
4022,220,94.0831,96.0000,0.9800,0.9617,0.9961
4023,220,94.0831,96.0000,0.9800,0.9617,0.9961
4024,220,94.0831,96.0000,0.9800,0.9617,0.9961
4025,220,94.0831,96.0000,0.9800,0.9617,0.9961
4026,221,27.4448,28.0000,0.9802,0.9633,0.9888
4027,221,27.4448,28.0000,0.9802,0.9633,0.9888
4028,221,27.4448,28.0000,0.9802,0.9633,0.9888
4029,198,11.7509,12.0000,0.9792,0.9700,0.9941
4030,221,27.4448,28.0000,0.9802,0.9633,0.9888
4031,221,27.4448,28.0000,0.9802,0.9633,0.9888
4032,222,11.8025,12.0000,0.9835,0.9768,0.9928
4033,221,27.4448,28.0000,0.9802,0.9633,0.9888
4034,221,27.4448,28.0000,0.9802,0.9633,0.9888
4035,222,11.8025,12.0000,0.9835,0.9768,0.9928
4036,222,11.8025,12.0000,0.9835,0.9768,0.9928
4037,219,44.8226,46.0000,0.9744,0.9604,0.9905
4038,219,44.8226,46.0000,0.9744,0.9604,0.9905
4039,220,94.0831,96.0000,0.9800,0.9617,0.9961
4040,220,94.0831,96.0000,0.9800,0.9617,0.9961
4041,220,94.0831,96.0000,0.9800,0.9617,0.9961
4042,220,94.0831,96.0000,0.9800,0.9617,0.9961
4043,220,94.0831,96.0000,0.9800,0.9617,0.9961
4044,220,94.0831,96.0000,0.9800,0.9617,0.9961
4045,220,94.0831,96.0000,0.9800,0.9617,0.9961
4046,208,78.3590,80.0000,0.9795,0.9664,0.9923
4047,220,94.0831,96.0000,0.9800,0.9617,0.9961
4048,220,94.0831,96.0000,0.9800,0.9617,0.9961
4049,220,94.0831,96.0000,0.9800,0.9617,0.9961
4050,220,94.0831,96.0000,0.9800,0.9617,0.9961
4051,220,94.0831,96.0000,0.9800,0.9617,0.9961
4052,220,94.0831,96.0000,0.9800,0.9617,0.9961
4053,223,35.0933,36.0000,0.9748,0.9611,0.9898
4054,219,44.8226,46.0000,0.9744,0.9604,0.9905
4055,219,44.8226,46.0000,0.9744,0.9604,0.9905
4056,224,11.8209,12.0000,0.9851,0.9791,0.9939
4057,208,78.3590,80.0000,0.9795,0.9664,0.9923
4058,225,68.6002,70.0000,0.9800,0.9647,0.9931
4059,225,68.6002,70.0000,0.9800,0.9647,0.9931
4060,225,68.6002,70.0000,0.9800,0.9647,0.9931
4061,225,68.6002,70.0000,0.9800,0.9647,0.9931
4062,225,68.6002,70.0000,0.9800,0.9647,0.9931
4063,225,68.6002,70.0000,0.9800,0.9647,0.9931
4064,208,78.3590,80.0000,0.9795,0.9664,0.9923
4065,225,68.6002,70.0000,0.9800,0.9647,0.9931
4066,225,68.6002,70.0000,0.9800,0.9647,0.9931
4067,225,68.6002,70.0000,0.9800,0.9647,0.9931
4068,225,68.6002,70.0000,0.9800,0.9647,0.9931
4069,225,68.6002,70.0000,0.9800,0.9647,0.9931
4070,225,68.6002,70.0000,0.9800,0.9647,0.9931
4071,208,78.3590,80.0000,0.9795,0.9664,0.9923
4072,226,105.4811,108.0000,0.9767,0.9602,0.9910
4073,226,105.4811,108.0000,0.9767,0.9602,0.9910
4074,225,68.6002,70.0000,0.9800,0.9647,0.9931
4075,225,68.6002,70.0000,0.9800,0.9647,0.9931
4076,225,68.6002,70.0000,0.9800,0.9647,0.9931
4077,225,68.6002,70.0000,0.9800,0.9647,0.9931
4078,225,68.6002,70.0000,0.9800,0.9647,0.9931
4079,225,68.6002,70.0000,0.9800,0.9647,0.9931
4080,224,11.8209,12.0000,0.9851,0.9791,0.9939
4081,224,11.8209,12.0000,0.9851,0.9791,0.9939
4082,227,19.5311,20.0000,0.9766,0.9638,0.9936
4083,213,62.3355,64.0000,0.9740,0.9601,0.9891
4084,227,19.5311,20.0000,0.9766,0.9638,0.9936
4085,227,19.5311,20.0000,0.9766,0.9638,0.9936
4086,227,19.5311,20.0000,0.9766,0.9638,0.9936
4087,227,19.5311,20.0000,0.9766,0.9638,0.9936
4088,208,78.3590,80.0000,0.9795,0.9664,0.9923
4089,228,70.5316,72.0000,0.9796,0.9632,0.9953
4090,228,70.5316,72.0000,0.9796,0.9632,0.9953
4091,228,70.5316,72.0000,0.9796,0.9632,0.9953
4092,228,70.5316,72.0000,0.9796,0.9632,0.9953
4093,228,70.5316,72.0000,0.9796,0.9632,0.9953
4094,228,70.5316,72.0000,0.9796,0.9632,0.9953
4095,228,70.5316,72.0000,0.9796,0.9632,0.9953
4096,228,70.5316,72.0000,0.9796,0.9632,0.9953
4097,208,78.3590,80.0000,0.9795,0.9664,0.9923
4098,228,70.5316,72.0000,0.9796,0.9632,0.9953
4099,228,70.5316,72.0000,0.9796,0.9632,0.9953
4100,228,70.5316,72.0000,0.9796,0.9632,0.9953
4101,228,70.5316,72.0000,0.9796,0.9632,0.9953
4102,208,78.3590,80.0000,0.9795,0.9664,0.9923
4103,226,105.4811,108.0000,0.9767,0.9602,0.9910
4104,226,105.4811,108.0000,0.9767,0.9602,0.9910
4105,228,70.5316,72.0000,0.9796,0.9632,0.9953
4106,229,15.7896,16.0000,0.9868,0.9828,0.9932
4107,229,15.7896,16.0000,0.9868,0.9828,0.9932
4108,229,15.7896,16.0000,0.9868,0.9828,0.9932
4109,229,15.7896,16.0000,0.9868,0.9828,0.9932
4110,228,70.5316,72.0000,0.9796,0.9632,0.9953
4111,208,78.3590,80.0000,0.9795,0.9664,0.9923
4112,228,70.5316,72.0000,0.9796,0.9632,0.9953
4113,228,70.5316,72.0000,0.9796,0.9632,0.9953
4114,228,70.5316,72.0000,0.9796,0.9632,0.9953
4115,228,70.5316,72.0000,0.9796,0.9632,0.9953
4116,230,25.4605,26.0000,0.9792,0.9703,0.9951
4117,230,25.4605,26.0000,0.9792,0.9703,0.9951
4118,226,105.4811,108.0000,0.9767,0.9602,0.9910
4119,230,25.4605,26.0000,0.9792,0.9703,0.9951
4120,230,25.4605,26.0000,0.9792,0.9703,0.9951
4121,208,78.3590,80.0000,0.9795,0.9664,0.9923
4122,231,31.2017,32.0000,0.9751,0.9690,0.9805
4123,231,31.2017,32.0000,0.9751,0.9690,0.9805
4124,231,31.2017,32.0000,0.9751,0.9690,0.9805
4125,232,0.0000,0.0000,0.0000,0.0000,0.0000
4126,231,31.2017,32.0000,0.9751,0.9690,0.9805
4127,231,31.2017,32.0000,0.9751,0.9690,0.9805
4128,231,31.2017,32.0000,0.9751,0.9690,0.9805
4129,203,29.3894,30.0000,0.9796,0.9610,0.9898
4130,231,31.2017,32.0000,0.9751,0.9690,0.9805
4131,231,31.2017,32.0000,0.9751,0.9690,0.9805
4132,214,37.0647,38.0000,0.9754,0.9607,0.9933
4133,230,25.4605,26.0000,0.9792,0.9703,0.9951
4134,230,25.4605,26.0000,0.9792,0.9703,0.9951
4135,230,25.4605,26.0000,0.9792,0.9703,0.9951
4136,233,66.7013,68.0000,0.9809,0.9733,0.9949
4137,233,66.7013,68.0000,0.9809,0.9733,0.9949
4138,233,66.7013,68.0000,0.9809,0.9733,0.9949
4139,234,11.7194,12.0000,0.9766,0.9682,0.9915
4140,233,66.7013,68.0000,0.9809,0.9733,0.9949
4141,233,66.7013,68.0000,0.9809,0.9733,0.9949
4142,233,66.7013,68.0000,0.9809,0.9733,0.9949
4143,233,66.7013,68.0000,0.9809,0.9733,0.9949
4144,234,11.7194,12.0000,0.9766,0.9682,0.9915
4145,233,66.7013,68.0000,0.9809,0.9733,0.9949
4146,226,105.4811,108.0000,0.9767,0.9602,0.9910
4147,233,66.7013,68.0000,0.9809,0.9733,0.9949
4148,233,66.7013,68.0000,0.9809,0.9733,0.9949
4149,233,66.7013,68.0000,0.9809,0.9733,0.9949
4150,233,66.7013,68.0000,0.9809,0.9733,0.9949
4151,233,66.7013,68.0000,0.9809,0.9733,0.9949
4152,233,66.7013,68.0000,0.9809,0.9733,0.9949
4153,234,11.7194,12.0000,0.9766,0.9682,0.9915
4154,233,66.7013,68.0000,0.9809,0.9733,0.9949
4155,233,66.7013,68.0000,0.9809,0.9733,0.9949
4156,233,66.7013,68.0000,0.9809,0.9733,0.9949
4157,235,15.6733,16.0000,0.9796,0.9673,0.9954
4158,235,15.6733,16.0000,0.9796,0.9673,0.9954
4159,219,44.8226,46.0000,0.9744,0.9604,0.9905
4160,235,15.6733,16.0000,0.9796,0.9673,0.9954
4161,235,15.6733,16.0000,0.9796,0.9673,0.9954
4162,236,3.9655,4.0000,0.9914,0.9914,0.9914
4163,236,3.9655,4.0000,0.9914,0.9914,0.9914
4164,237,19.3595,20.0000,0.9680,0.9604,0.9755
4165,237,19.3595,20.0000,0.9680,0.9604,0.9755
4166,238,19.5401,20.0000,0.9770,0.9629,0.9892
4167,239,50.8913,52.0000,0.9787,0.9637,0.9929
4168,239,50.8913,52.0000,0.9787,0.9637,0.9929
4169,239,50.8913,52.0000,0.9787,0.9637,0.9929
4170,239,50.8913,52.0000,0.9787,0.9637,0.9929
4171,239,50.8913,52.0000,0.9787,0.9637,0.9929
4172,238,19.5401,20.0000,0.9770,0.9629,0.9892
4173,219,44.8226,46.0000,0.9744,0.9604,0.9905
4174,239,50.8913,52.0000,0.9787,0.9637,0.9929
4175,239,50.8913,52.0000,0.9787,0.9637,0.9929
4176,239,50.8913,52.0000,0.9787,0.9637,0.9929
4177,238,19.5401,20.0000,0.9770,0.9629,0.9892
4178,239,50.8913,52.0000,0.9787,0.9637,0.9929
4179,239,50.8913,52.0000,0.9787,0.9637,0.9929
4180,239,50.8913,52.0000,0.9787,0.9637,0.9929
4181,239,50.8913,52.0000,0.9787,0.9637,0.9929
4182,239,50.8913,52.0000,0.9787,0.9637,0.9929
4183,240,0.0000,0.0000,0.0000,0.0000,0.0000
4184,237,19.3595,20.0000,0.9680,0.9604,0.9755
4185,237,19.3595,20.0000,0.9680,0.9604,0.9755
4186,219,44.8226,46.0000,0.9744,0.9604,0.9905
4187,219,44.8226,46.0000,0.9744,0.9604,0.9905
4188,237,19.3595,20.0000,0.9680,0.9604,0.9755
4189,241,66.4871,68.0000,0.9778,0.9615,0.9927
4190,241,66.4871,68.0000,0.9778,0.9615,0.9927
4191,241,66.4871,68.0000,0.9778,0.9615,0.9927
4192,241,66.4871,68.0000,0.9778,0.9615,0.9927
4193,241,66.4871,68.0000,0.9778,0.9615,0.9927
4194,242,56.6121,58.0000,0.9761,0.9612,0.9888
4195,241,66.4871,68.0000,0.9778,0.9615,0.9927
4196,241,66.4871,68.0000,0.9778,0.9615,0.9927
4197,241,66.4871,68.0000,0.9778,0.9615,0.9927
4198,241,66.4871,68.0000,0.9778,0.9615,0.9927
4199,242,56.6121,58.0000,0.9761,0.9612,0.9888
4200,219,44.8226,46.0000,0.9744,0.9604,0.9905
4201,241,66.4871,68.0000,0.9778,0.9615,0.9927
4202,241,66.4871,68.0000,0.9778,0.9615,0.9927
4203,241,66.4871,68.0000,0.9778,0.9615,0.9927
4204,241,66.4871,68.0000,0.9778,0.9615,0.9927
4205,242,56.6121,58.0000,0.9761,0.9612,0.9888
4206,241,66.4871,68.0000,0.9778,0.9615,0.9927
4207,241,66.4871,68.0000,0.9778,0.9615,0.9927
4208,241,66.4871,68.0000,0.9778,0.9615,0.9927
4209,241,66.4871,68.0000,0.9778,0.9615,0.9927
4210,242,56.6121,58.0000,0.9761,0.9612,0.9888
4211,241,66.4871,68.0000,0.9778,0.9615,0.9927
4212,243,7.8320,8.0000,0.9790,0.9652,0.9928
4213,243,7.8320,8.0000,0.9790,0.9652,0.9928
4214,243,7.8320,8.0000,0.9790,0.9652,0.9928
4215,226,105.4811,108.0000,0.9767,0.9602,0.9910
4216,226,105.4811,108.0000,0.9767,0.9602,0.9910
4217,244,36.8259,38.0000,0.9691,0.9604,0.9827
4218,244,36.8259,38.0000,0.9691,0.9604,0.9827
4219,244,36.8259,38.0000,0.9691,0.9604,0.9827
4220,244,36.8259,38.0000,0.9691,0.9604,0.9827
4221,244,36.8259,38.0000,0.9691,0.9604,0.9827
4222,244,36.8259,38.0000,0.9691,0.9604,0.9827
4223,244,36.8259,38.0000,0.9691,0.9604,0.9827
4224,244,36.8259,38.0000,0.9691,0.9604,0.9827
4225,244,36.8259,38.0000,0.9691,0.9604,0.9827
4226,244,36.8259,38.0000,0.9691,0.9604,0.9827
4227,242,56.6121,58.0000,0.9761,0.9612,0.9888
4228,245,15.6126,16.0000,0.9758,0.9600,0.9917
4229,245,15.6126,16.0000,0.9758,0.9600,0.9917
4230,245,15.6126,16.0000,0.9758,0.9600,0.9917
4231,245,15.6126,16.0000,0.9758,0.9600,0.9917
4232,242,56.6121,58.0000,0.9761,0.9612,0.9888
4233,246,3.9599,4.0000,0.9900,0.9900,0.9900
4234,246,3.9599,4.0000,0.9900,0.9900,0.9900
4235,247,66.4663,68.0000,0.9774,0.9619,0.9932
4236,247,66.4663,68.0000,0.9774,0.9619,0.9932
4237,247,66.4663,68.0000,0.9774,0.9619,0.9932
4238,242,56.6121,58.0000,0.9761,0.9612,0.9888
4239,247,66.4663,68.0000,0.9774,0.9619,0.9932
4240,247,66.4663,68.0000,0.9774,0.9619,0.9932
4241,226,105.4811,108.0000,0.9767,0.9602,0.9910
4242,226,105.4811,108.0000,0.9767,0.9602,0.9910
4243,247,66.4663,68.0000,0.9774,0.9619,0.9932
4244,247,66.4663,68.0000,0.9774,0.9619,0.9932
4245,247,66.4663,68.0000,0.9774,0.9619,0.9932
4246,247,66.4663,68.0000,0.9774,0.9619,0.9932
4247,242,56.6121,58.0000,0.9761,0.9612,0.9888
4248,247,66.4663,68.0000,0.9774,0.9619,0.9932
4249,248,0.0000,0.0000,0.0000,0.0000,0.0000
4250,247,66.4663,68.0000,0.9774,0.9619,0.9932
4251,247,66.4663,68.0000,0.9774,0.9619,0.9932
4252,247,66.4663,68.0000,0.9774,0.9619,0.9932
4253,247,66.4663,68.0000,0.9774,0.9619,0.9932
4254,247,66.4663,68.0000,0.9774,0.9619,0.9932
4255,226,105.4811,108.0000,0.9767,0.9602,0.9910
4256,226,105.4811,108.0000,0.9767,0.9602,0.9910
4257,247,66.4663,68.0000,0.9774,0.9619,0.9932
4258,247,66.4663,68.0000,0.9774,0.9619,0.9932
4259,226,105.4811,108.0000,0.9767,0.9602,0.9910
4260,242,56.6121,58.0000,0.9761,0.9612,0.9888
4261,226,105.4811,108.0000,0.9767,0.9602,0.9910
4262,226,105.4811,108.0000,0.9767,0.9602,0.9910
4263,226,105.4811,108.0000,0.9767,0.9602,0.9910
4264,226,105.4811,108.0000,0.9767,0.9602,0.9910
4265,249,38.9997,40.0000,0.9750,0.9650,0.9892
4266,226,105.4811,108.0000,0.9767,0.9602,0.9910
4267,226,105.4811,108.0000,0.9767,0.9602,0.9910
4268,226,105.4811,108.0000,0.9767,0.9602,0.9910
4269,226,105.4811,108.0000,0.9767,0.9602,0.9910
4270,226,105.4811,108.0000,0.9767,0.9602,0.9910
4271,213,62.3355,64.0000,0.9740,0.9601,0.9891
4272,226,105.4811,108.0000,0.9767,0.9602,0.9910
4273,214,37.0647,38.0000,0.9754,0.9607,0.9933
4274,226,105.4811,108.0000,0.9767,0.9602,0.9910
4275,249,38.9997,40.0000,0.9750,0.9650,0.9892
4276,226,105.4811,108.0000,0.9767,0.9602,0.9910
4277,226,105.4811,108.0000,0.9767,0.9602,0.9910
4278,226,105.4811,108.0000,0.9767,0.9602,0.9910
4279,250,0.0000,0.0000,0.0000,0.0000,0.0000
4280,249,38.9997,40.0000,0.9750,0.9650,0.9892
4281,251,42.6657,44.0000,0.9697,0.9611,0.9779
4282,251,42.6657,44.0000,0.9697,0.9611,0.9779
4283,251,42.6657,44.0000,0.9697,0.9611,0.9779
4284,252,0.0000,0.0000,0.0000,0.0000,0.0000
4285,251,42.6657,44.0000,0.9697,0.9611,0.9779
4286,251,42.6657,44.0000,0.9697,0.9611,0.9779
4287,214,37.0647,38.0000,0.9754,0.9607,0.9933
4288,251,42.6657,44.0000,0.9697,0.9611,0.9779
4289,251,42.6657,44.0000,0.9697,0.9611,0.9779
4290,251,42.6657,44.0000,0.9697,0.9611,0.9779
4291,251,42.6657,44.0000,0.9697,0.9611,0.9779
4292,251,42.6657,44.0000,0.9697,0.9611,0.9779
4293,251,42.6657,44.0000,0.9697,0.9611,0.9779
4294,253,0.0000,0.0000,0.0000,0.0000,0.0000
4295,251,42.6657,44.0000,0.9697,0.9611,0.9779
4296,249,38.9997,40.0000,0.9750,0.9650,0.9892
4297,251,42.6657,44.0000,0.9697,0.9611,0.9779
4298,254,0.0000,0.0000,0.0000,0.0000,0.0000
4299,255,3.9126,4.0000,0.9782,0.9782,0.9782
4300,255,3.9126,4.0000,0.9782,0.9782,0.9782
4301,213,62.3355,64.0000,0.9740,0.9601,0.9891
4302,249,38.9997,40.0000,0.9750,0.9650,0.9892
4303,249,38.9997,40.0000,0.9750,0.9650,0.9892
4304,249,38.9997,40.0000,0.9750,0.9650,0.9892
4305,213,62.3355,64.0000,0.9740,0.9601,0.9891
4306,238,19.5401,20.0000,0.9770,0.9629,0.9892
4307,249,38.9997,40.0000,0.9750,0.9650,0.9892
4308,249,38.9997,40.0000,0.9750,0.9650,0.9892
4309,249,38.9997,40.0000,0.9750,0.9650,0.9892
4310,242,56.6121,58.0000,0.9761,0.9612,0.9888
4311,213,62.3355,64.0000,0.9740,0.9601,0.9891
4312,242,56.6121,58.0000,0.9761,0.9612,0.9888
4313,242,56.6121,58.0000,0.9761,0.9612,0.9888
4314,242,56.6121,58.0000,0.9761,0.9612,0.9888
4315,242,56.6121,58.0000,0.9761,0.9612,0.9888
4316,242,56.6121,58.0000,0.9761,0.9612,0.9888
4317,256,29.1642,30.0000,0.9721,0.9612,0.9897
4318,213,62.3355,64.0000,0.9740,0.9601,0.9891
4319,256,29.1642,30.0000,0.9721,0.9612,0.9897
4320,256,29.1642,30.0000,0.9721,0.9612,0.9897
4321,256,29.1642,30.0000,0.9721,0.9612,0.9897
4322,256,29.1642,30.0000,0.9721,0.9612,0.9897
4323,256,29.1642,30.0000,0.9721,0.9612,0.9897
4324,257,17.6509,18.0000,0.9806,0.9630,0.9930
4325,257,17.6509,18.0000,0.9806,0.9630,0.9930
4326,258,48.8332,50.0000,0.9767,0.9601,0.9906
4327,258,48.8332,50.0000,0.9767,0.9601,0.9906
4328,258,48.8332,50.0000,0.9767,0.9601,0.9906
4329,258,48.8332,50.0000,0.9767,0.9601,0.9906
4330,258,48.8332,50.0000,0.9767,0.9601,0.9906
4331,258,48.8332,50.0000,0.9767,0.9601,0.9906
4332,258,48.8332,50.0000,0.9767,0.9601,0.9906
4333,258,48.8332,50.0000,0.9767,0.9601,0.9906
4334,258,48.8332,50.0000,0.9767,0.9601,0.9906
4335,258,48.8332,50.0000,0.9767,0.9601,0.9906
4336,258,48.8332,50.0000,0.9767,0.9601,0.9906
4337,258,48.8332,50.0000,0.9767,0.9601,0.9906
4338,258,48.8332,50.0000,0.9767,0.9601,0.9906
4339,259,3.8688,4.0000,0.9672,0.9672,0.9672
4340,213,62.3355,64.0000,0.9740,0.9601,0.9891
4341,256,29.1642,30.0000,0.9721,0.9612,0.9897
4342,256,29.1642,30.0000,0.9721,0.9612,0.9897
4343,256,29.1642,30.0000,0.9721,0.9612,0.9897
4344,256,29.1642,30.0000,0.9721,0.9612,0.9897
4345,260,7.7821,8.0000,0.9728,0.9707,0.9749
4346,260,7.7821,8.0000,0.9728,0.9707,0.9749
4347,260,7.7821,8.0000,0.9728,0.9707,0.9749
4348,213,62.3355,64.0000,0.9740,0.9601,0.9891
4349,261,132.9463,136.0000,0.9775,0.9641,0.9947
4350,261,132.9463,136.0000,0.9775,0.9641,0.9947
4351,261,132.9463,136.0000,0.9775,0.9641,0.9947
4352,261,132.9463,136.0000,0.9775,0.9641,0.9947
4353,261,132.9463,136.0000,0.9775,0.9641,0.9947
4354,213,62.3355,64.0000,0.9740,0.9601,0.9891
4355,261,132.9463,136.0000,0.9775,0.9641,0.9947
4356,261,132.9463,136.0000,0.9775,0.9641,0.9947
4357,261,132.9463,136.0000,0.9775,0.9641,0.9947
4358,261,132.9463,136.0000,0.9775,0.9641,0.9947
4359,261,132.9463,136.0000,0.9775,0.9641,0.9947
4360,261,132.9463,136.0000,0.9775,0.9641,0.9947
4361,261,132.9463,136.0000,0.9775,0.9641,0.9947
